21:13:07 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/2/dim0, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] iteration=500, ncalls=546, regioncalls=5840, ndraw=40, logz=-3.14, remainder_fraction=4.7048%, Lmin=-3.00, Lmax=-0.50
21:13:11 [ultranest] [DEBUG] not expanding, because live points are linearly dependent
21:13:11 [ultranest] [DEBUG] not expanding, because live points are linearly dependent
21:13:11 [ultranest] [DEBUG] not expanding, because live points are linearly dependent
21:13:11 [ultranest] [DEBUG] not expanding, because live points are linearly dependent
21:13:11 [ultranest] [INFO] Explored until L=-0.5  
21:13:11 [ultranest] [INFO] Likelihood function evaluations: 546
21:13:11 [ultranest] [INFO] Writing samples and results to disk ...
21:13:11 [ultranest] [INFO] Writing samples and results to disk ... done
21:13:11 [ultranest] [DEBUG] did a run_iter pass!
21:13:11 [ultranest] [INFO] parent value is -inf, so widening roots
21:13:11 [ultranest] [INFO] Widening roots to 40 live points (have 400 already) ...
21:13:11 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (-0.49819870307403996, 400.0), (inf, 400.0)]
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:11 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:12 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:12 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:12 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:12 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:12 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:12 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:12 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:12 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:12 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
21:13:12 [ultranest] [DEBUG] Plateau detected at L=-3.004866e+00, not replacing live point.
